A_rotation_dispersion_deg,A_sphere_abs_radius_error_mm,A_sphere_fixed_max_abs_mm,A_sphere_fixed_mean_abs_mm,A_sphere_fixed_p95_mm,A_sphere_fixed_rmse_mm,A_sphere_radius_error_mm,A_surface_residual_rms_mm,A_translation_dispersion_mm,B_minus_A_rotation_dispersion_deg,B_minus_A_sphere_abs_radius_error_mm,B_minus_A_sphere_fixed_max_abs_mm,B_minus_A_sphere_fixed_mean_abs_mm,B_minus_A_sphere_fixed_p95_mm,B_minus_A_sphere_fixed_rmse_mm,B_minus_A_sphere_radius_error_mm,B_minus_A_surface_residual_rms_mm,B_minus_A_translation_dispersion_mm,B_rotation_dispersion_deg,B_sphere_abs_radius_error_mm,B_sphere_fixed_max_abs_mm,B_sphere_fixed_mean_abs_mm,B_sphere_fixed_p95_mm,B_sphere_fixed_rmse_mm,B_sphere_radius_error_mm,B_surface_residual_rms_mm,B_translation_dispersion_mm,dataset
0.014221295868629158,0.16955023008071585,0.823891739097202,0.1079303476023786,0.28456970512732993,0.1409578161544748,0.16955023008071585,0.05448724640522581,0.021463677049965546,-3.5335589878450827e-05,-0.0020944621045883294,-0.0057184069896261125,0.0011157562717154096,0.0006266156909340848,0.0011605133422167568,-0.0020944621045883294,-0.0014792161934916379,-0.0010198717527208426,0.014185960278750707,0.16745576797612752,0.8181733321075759,0.10904610387409401,0.285196320818264,0.14211832949669156,0.16745576797612752,0.05300803021173417,0.020443805297244703,20260820_115707_圆点标定板背面_位置1_真机_2
0.0016735274208538582,0.2926605799114905,0.8504211811758804,0.2065587972840874,0.4727455736543661,0.24969018474146226,0.2926605799114905,0.06763779072946871,0.0030715274132984563,2.235049691832287e-05,0.01727625655548004,0.08382696108741317,0.016512620486780566,0.03011888453767153,0.020150128907052645,0.01727625655548004,-0.000299551473727927,0.00012452033087003139,0.001695877917772181,0.30993683646697057,0.9342481422632936,0.22307141777086797,0.5028644581920376,0.2698403136485149,0.30993683646697057,0.06733823925574078,0.0031960477441684877,20260820_132928_圆点标定板背面_位置1_真机_3
0.008057619162711537,0.38993240691780756,1.0652608581569276,0.18212149959268992,0.4264451961673163,0.22363612829053914,0.38993240691780756,0.08247315893232864,0.02700225775340865,0.0005958905586043103,-0.02551868741941521,-0.01759506869545957,-0.002607730524111923,-0.011979347549597064,-0.003990596354166154,-0.02551868741941521,-0.002427704714728557,0.0007716008488979249,0.008653509721315848,0.36441371949839235,1.047665789461468,0.179513769068578,0.41446584861771923,0.21964553193637298,0.36441371949839235,0.08004545421760008,0.027773858602306575,20260820_133622_圆点标定板背面_位置1_真机_5
0.005845817726675899,0.20407897440378325,1.1003317442556064,0.2623745215166127,0.5732936879855356,0.3163188282360184,0.20407897440378325,0.10504764966509665,0.028368900132643843,0.00010136709511493393,0.01145211791519185,0.06411644774250225,0.01001923415077427,0.023152798419270204,0.012899564064022984,0.01145211791519185,-0.0005609670857489035,0.0005169945667562112,0.005947184821790833,0.2155310923189751,1.1644481919981087,0.272393755667387,0.5964464864048058,0.3292183923000414,0.2155310923189751,0.10448668257934775,0.028885894699400054,20260820_135111_圆点标定板背面_位置2_真机_1
0.002397545262670859,0.38818715888963745,1.3745746436338857,0.3302462280745285,0.7368652545775257,0.4001729091506248,0.38818715888963745,0.11987562431083998,0.006313738071313733,0.0005484147458322498,-0.03399610657617985,-0.09019100281971482,-0.018864181638335475,-0.04477678707803445,-0.024540092397955404,-0.03399610657617985,-0.0005027519721224338,0.0007169095474892744,0.002945960008503109,0.3541910523134576,1.284383640814171,0.31138204643619305,0.6920884674994913,0.3756328167526694,0.3541910523134576,0.11937287233871754,0.007030647618803007,20260820_140109_圆点标定板背面_位置2_真机_2
0.0015308960705552217,0.2743971445022045,1.5607158812035016,0.19066883375011157,0.5671169443777786,0.26312511157062,0.2743971445022045,0.11792652093671568,0.005485390335151285,5.301010129479919e-05,0.008025820875383338,-0.0337989132056673,-0.002009449976134725,-0.015796374747848452,-0.005072088828102006,0.008025820875383338,-0.007182332386734339,0.00014540770549277722,0.001583906171850021,0.2824229653775878,1.5269169679978343,0.18865938377397684,0.5513205696299301,0.258053022742518,0.2824229653775878,0.11074418854998135,0.005630798040644062,20260820_141546_原点标定板背面_位置3_真机_1
0.008623222366292779,0.3315874033128566,0.9187655113984412,0.16420795947706557,0.37778816035348556,0.1992796611835722,0.3315874033128566,0.1706683513367821,0.016074834525842907,0.0008485539179852539,0.015996354818550274,0.03147682595679846,0.003401613437331419,0.001343287879195243,0.0034798605169502617,0.015996354818550274,-0.041013743339887804,0.001125557271754462,0.009471776284278033,0.34758375813140685,0.9502423373552397,0.167609572914397,0.3791314482326808,0.20275952170052247,0.34758375813140685,0.1296546079968943,0.01720039179759737,20260820_144753_焊接书_位置1_真机_1
0.010020901134769503,0.23152230221173098,1.033683999341067,0.24288811802899707,0.5188390002971598,0.290429190395035,0.23152230221173098,0.0736216808068828,0.040441640129249286,0.00018250198740247907,-0.03137420950896469,-0.10244319886319553,-0.021396888196710845,-0.04122921028980103,-0.026600304873063085,-0.03137420950896469,-0.0015984469431111203,-0.0003895566112311344,0.010203403122171982,0.2001480927027663,0.9312408004778714,0.22149122983228622,0.47760979000735876,0.2638288855219719,0.2001480927027663,0.07202323386377169,0.04005208351801815,20260820_150032_生锈的刚板_位置1_真机_1
